crimson	crimsoned	crimsoned	crimsoning	0	लालहोजाना
cringe	cringed	cringed	cringing	0	दुबकना; सिकुड़ना
crinkle	crinkled	crinkled	crinkling	0	सिकुड़नेंडालनायापड़ना
cripple	crippled	crippled	crippling	0	अपाहिजकरना
crisp	crisped	crisped	crisping	0	कुरकुरा बनाना; बटना
criticise	criticised	criticised	criticising	0	आलोचनाकरना
croak	croaked	croaked	croaking	0	भर्राना
crochet	crocheted	crocheted	crocheting	0	क्रोशियासेकाढ़ना
crook	crooked	crooked	crooking	0	मुड़ना[मोड़ना]; चोरीकरना; धोखादेना
croon	crooned	crooned	crooning	0	गुनगुनाना
crop	cropped	cropped	cropping	0	उत्पन्नकरना; देना
cross	crossed	crossed	crossing	0	पारउतारना; पारकरना; कोईबातध्यानमेआना; किसीगलतबातकोकाटना; मार्गमेंमिलना; रोकना; विरोधकरना; एकदूसरेकोकाटना; क्रासकाचिह्नबनाना
crouch	crouched	crouched	crouching	0	दुबककेबैठना
crow	crowed	crowed	crowing	1	काँवकाँवकरना; कुकुरूकूंकरना; शेखीबघारना
crowd	crowded	crowded	crowding	0	भीड़लगाना; दबावडालना; ठूंसना; ठसाठसभरना
crown	crowned	crowned	crowning	0	राज्याभिषेककरना; सम्मानितकरना; शिखरपरहोना; दाँतपरखोलचढाना
crucify	crucified	crucified	crucifying	0	सूलीपरचढ़ाना
cruise	cruised	cruised	cruising	0	समुद्रविहारकरना; लक्ष्यप्राप्तकरना
crumble	crumbled	crumbled	crumbling	0	चूरचूरहोना
crumple	crumpled	crumpled	crumpling	0	सिलवटेंडालना[पडना]; ध्वस्तहोना
crunch	crunched	crunched	crunching	0	चर्वणकरना; कुचलना; संगणनाकरना
crusade	crusaded	crusaded	crusading	0	धर्मयुद्धकरना
crush	crushed	crushed	crushing	0	कुचलना
cry	cried	cried	crying	0	रोना; चिल्लाना
crystallise	crystallised	crystallised	crystallising	0	रवेदारबनाना
cuddle	cuddled	cuddled	cuddling	0	चिपटना[चिपटाना]
cuff	cuffed	cuffed	cuffing	0	तमाचामारना
cull	culled	culled	culling	0	दुर्बलजानवरोंकीहत्या; चुनना
culminate	culminated	culminated	culminating	0	पराकाष्ठापरपहुँचना
cultivate	cultivated	cultivated	cultivating	0	खेतीकरना; सम्बन्धबढाना
cup	cupped	cupped	cupping	0	प्यालेकेरूपदेना
curb	curbed	curbed	curbing	0	नियन्त्रितकरना
curdle	curdled	curdled	curdling	0	दहीजमाना
cure	cured	cured	curing	0	निरोगकरना
curl	curled	curled	curling	0	घुँघरालाबनाना
curse	cursed	cursed	cursing	0	शापदेना
curtail	curtailed	curtailed	curtailing	0	कमकरना
curtain	curtained	curtained	curtaining	0	पर्दाडालना
curve	curved	curved	curving	0	वक्रहोना
cushion	cushioned	cushioned	cushioning	0	गद्दीलगाना
cut	cut	cut	cutting	1	चीरना; काटना; दु:खपहुँचना
cycle	cycled	cycled	cycling	0	साइकिलचलाना
dab	dabbed	dabbed	dabbing	0	चुपड़ना
dabble	dabbled	dabbled	dabbling	0	ऊपरीढंगसेकरना
dam	dammed	dammed	damming	0	बाँधबाँधना
damage	damaged	damaged	damaging	0	बिगड़जाना; नष्टहोजाना
damn	damned	damned	damning	0	धिक्कारना
damp	damped	damped	damping	0	नमकरना
dance	danced	danced	dancing	0	नृत्यकरना; नाचना
dangle	dangled	dangled	dangling	0	झूलना; लटकना
dare	dared	dared	daring	0	साहसकरना; ललकारना
darken	darkened	darkened	darkening	0	कालाहोजाना[करदेना]; अँधेराहोना[करना]
darn	darned	darned	darning	0	रफ़ूकरना
dart	darted	darted	darting	0	झपटना; झटपटचलपड़ना; निकलपड़ना
dash	dashed	dashed	dashing	0	पटकना; देमारना
date	dated	dated	dating	0	तिथिडालना
daub	daubed	daubed	daubing	0	पोतना
daunt	daunted	daunted	daunting	0	निरुत्साहितकरना[होना]; डरना[डराना]
dawn	dawned	dawned	dawning	0	सबेराहोना; दिखाईदेना; आरंभहोना; उद्भवहोना
daze	dazed	dazed	dazing	0	चौंधियादेना; घबरादेना
dazzle	dazzled	dazzled	dazzling	0	चकाचौंधकरना[करना]
deal	dealt	dealt	dealing	1	व्यवहारकरना; वर्णनकरना; सामनाकरना; व्यापारकरना; चलाना
debase	debased	debased	debasing	0	घटाना; पदवीसेउतारना; खोटाकरना; मूल्यघटाना
debate	debated	debated	debating	0	वादविवादकरना; बहसकरना
debilitate	debilitated	debilitated	debilitating	0	दुर्बलकरना
debit	debited	debited	debiting	0	उधारलिखना; खर्चकेमदमेंलिखना
decapitate	decapitated	decapitated	decapitating	0	सिरकाटना; सिरउतारना
decay	decayed	decayed	decaying	0	सड़ना; बिगड़ना; घटना; मुरझाना; नाशहोना
decease	deceased	deceased	deceasing	0	म्रृत्युपाना
deceive	deceived	deceived	deceiving	0	धोखादेना
decentralize	decentralized	decentralized	decentralizing	0	विकेंद्रित करना
decide	decided	decided	deciding	0	निश्चय करना; निर्णय देना; निर्णय तक पहुँचना
decimalize	decimalized	decimalized	decimalizing	0	डेसीमलाइज
decimate	decimated	decimated	decimating	0	बड़ी संख्या में मारना; बहुत कम कर देना
decipher	deciphered	deciphered	deciphering	0	अर्थ निकालना
deck	decked	decked	decking	0	सजाना
declaim	declaimed	declaimed	declaiming	0	घोषित करना
declare	declared	declared	declaring	0	घोषित करना; विवरण देना; उद्घोषणा करना
decline	declined	declined	declining	0	मना करना; क्षीण हो जाना
decode	decoded	decoded	decoding	0	कूटानुवाद
decolonize	decolonized	decolonized	decolonizing	0	उपनिवेष को छोड़ना या स्वतंत्र घोषित करना
decommission	decommissioned	decommissioned	decommissioning	0	बंद हो जाना
decompose	decomposed	decomposed	decomposing	0	अपघटित हो जाना
deconstruct	deconstructed	deconstructed	deconstructing	0	?
decontaminate	decontaminated	decontaminated	decontaminating	0	विसंदूषित कर देना
decorate	decorated	decorated	decorating	0	अलंकृत करना; सजाना; पदक प्रदान करना
decoy	decoyed	decoyed	decoying	0	फँसाना
decrease	decreased	decreased	decreasing	0	घटना या घटाना
decry	decried	decried	decrying	0	निन्दा
deduce	deduced	deduced	deducing	0	परिणाम निकालना
deduct	deducted	deducted	deducting	0	काटना
deem	deemed	deemed	deeming	0	समझना
deepen	deepened	deepened	deepening	0	और गहरा हो जाना
deface	defaced	defaced	defacing	0	विकृत कर देना
defame	defamed	defamed	defaming	0	मानहानि करना
default	defaulted	defaulted	defaulting	0	चूकना; भुगतान न करना
defeat	defeated	defeated	defeating	0	हराना; विफल कर देना
defecate	defecated	defecated	defecating	0	मलत्याग करना
defend	defended	defended	defending	0	रक्षा करना; सर्मथन देना; अपना स्थान बनाए रखना
defer	deferred	deferred	deferring	0	टालना; किसी के मत को स्वीकार करना
defile	defiled	defiled	defiling	0	दूषित करना; अपवित्र करना
define	defined	defined	defining	0	स्पष्ट करना; सीमांकन करना; निर्धारितहोना
deflate	deflated	deflated	deflating	0	भरी हुई हवा निकालना; आत्मविश्वास कम करना; कम होना
deflect	deflected	deflected	deflecting	0	मुड़ना; हटाना
deflower	deflowered	deflowered	deflowering	0	चरित्र नष्ट करना
defoliate	defoliated	defoliated	defoliating	0	पत्ररहित करना
deforest	deforested	deforested	deforesting	0	पेड़ों को उखाड़ना
deform	deformed	deformed	deforming	0	विकृत होना
defraud	defrauded	defrauded	defrauding	0	कपट करके हरना
defray	defrayed	defrayed	defraying	0	अदा करना
defrost	defrosted	defrosted	defrosting	0	बर्फ गलाकर हटाना
defuse	defused	defused	defusing	0	फ्यूज़ हटाना; तनाव कम करना
defy	defied	defied	defying	0	अवज्ञा करना; चुनौती देना
degenerate	degenerated	degenerated	degenerating	0	क्षय होना
degrade	degraded	degraded	degrading	0	पदावनत करना; नष्ट होना
dehumanize	dehumanized	dehumanized	dehumanizing	0	अमानव बन जाना
dehydrate	dehydrated	dehydrated	dehydrating	0	पानी का सूखना; शरीर में पानी की कमी होना
deify	deified	deified	deifying	0	पूजा करना
deign	deigned	deigned	deigning	0	अपने को अत्यधिक महत्व देना
delay	delayed	delayed	delaying	0	देरी करना[होना]
delegate	delegated	delegated	delegating	0	सौंपना; प्रतिनिधित्वकरनेकेलियेभेजना
delete	deleted	deleted	deleting	0	मिटा देना; हटादेना
deliberate	deliberated	deliberated	deliberating	0	विचारकरना
delight	delighted	delighted	delighting	0	खुश होना
delimit	delimited	delimited	delimiting	0	सीमानिर्धारितकरना
delineate	delineated	delineated	delineating	0	विवरण देना
deliver	delivered	delivered	delivering	0	पहुँचादेना{पत्रादि}; देना; जन्म देना{कर्मवाच्यमें}; मारना; बचाना
delude	deluded	deluded	deluding	0	धोखा देना
deluge	deluged	deluged	deluging	0	मेंडूबजाना
delve	delved	delved	delving	0	खूब छानबीन करना
demagnatize	demagnatized	demagnatized	demagnatizing	0	चुम्बकत्वनष्टकरना
demand	demanded	demanded	demanding	0	दावाकरना; माँगना
demarcate	demarcated	demarcated	demarcating	0	सीमांकनकरना
demean	demeaned	demeaned	demeaning	0	नीचादिखाना
demilitarize	demilitarized	demilitarized	demilitarizing	0	सेनाहटाना
demist	demisted	demisted	demisting	0	धुंधहटाना
demobilize	demobilized	demobilized	demobilizing	0	फौजकीनौकरीसेमुक्तकरना
democratize	democratized	democratized	democratizing	0	प्रजातंत्रबनाना
demolish	demolished	demolished	demolishing	0	ढाना; खाना{जल्दीजल्दी}; विध्वंस करना
demonetize	demonetized	demonetized	demonetizing	0	मुद्राकरणकरना
demonstrate	demonstrated	demonstrated	demonstrating	0	प्रदर्शनकरना; प्रमाणित करना
demoralize	demoralized	demoralized	demoralizing	0	निरुत्साहकरना
demote	demoted	demoted	demoting	0	पदावनतकरना
demur	demured	demured	demuring	0	ऐतराजकरना; आपत्तिकरना
demystify	demystified	demystified	demystifying	0	रहस्यहटाना
denationalize	denationalized	denationalized	denationalizing	0	विराष्ट्रीकरणकरना
denigrate	denigrated	denigrated	denigrating	0	बदनामकरना
denominate	denominated	denominated	denominating	0	नामरखना
denote	denoted	denoted	denoting	0	बतलाना; सूचित करना
denounce	denounced	denounced	denouncing	0	दोषीठहराना; केबारेमेंसूचितकरना{अधिकारियोंको}; समाप्तकरना
dent	dented	dented	denting	0	गड्ढाबनाना
denude	denuded	denuded	denuding	0	निरावृत करना; उघाड़ना
deny	denied	denied	denying	0	अस्वीकार करना; बातकाटना; वंचित करना
depart	departed	departed	departing	0	सेहटना
depend	depended	depended	depending	0	भरोसारखना; आश्रित होना
depict	depicted	depicted	depicting	0	चित्रखींचना
deplete	depleted	depleted	depleting	0	खालीकरना
deplore	deplored	deplored	deploring	0	निन्दाकरना
deploy	deployed	deployed	deploying	0	फैलाना
deport	deported	deported	deporting	0	देशनिकालादेना
depose	deposed	deposed	deposing	0	साक्षीदेना
deposit	deposited	deposited	depositing	0	जमाकरना
deprave	depraved	depraved	depraving	0	भ्रष्टहोना
deprecate	deprecated	deprecated	deprecating	0	की निन्दा करना
depreciate	depreciated	depreciated	depreciating	0	मूल्यघटाना
depress	depressed	depressed	depressing	0	दबाना; उदास करना; कम करना; मन्द करना
deprive	deprived	deprived	depriving	0	वंचित करना
depute	deputed	deputed	deputing	0	प्रतिनियुक्तकरना
deputize	deputized	deputized	deputizing	0	प्रतिनियुक्तिकरना
derail	derailed	derailed	derailing	0	पटरीसेउतारना
derange	deranged	deranged	deranging	0	गड़बड़करना
deregulate	deregulated	deregulated	deregulating	0	नियमहटाना
deride	derided	derided	deriding	0	उपहास करना
derive	derived	derived	deriving	0	प्राप्तकरना; उत्पन्नहोना
derogate	derogated	derogated	derogating	0	अप्रतिष्ठाकरना
descend	descended	descended	descending	0	उतरना
describe	described	described	describing	0	वर्णनकरना; बुलाना; चित्रखींचना
desecrate	desecrated	desecrated	desecrating	0	भ्रष्टकरना
desegregate	desegregated	desegregated	desegregating	0	वर्णभेददूरकरना
desert	deserted	deserted	deserting	0	वीरानहोजाना; छोड़देना
deserve	deserved	deserved	deserving	0	योग्यहोना
design	designed	designed	designing	0	रूपाकारदेना; योजनाबनाना
designate	designated	designated	designating	0	निर्दिष्टकरना
desire	desired	desired	desiring	0	चाहना
desist	desisted	desisted	desisting	0	रुकजाना
desolate	desolated	desolated	desolating	0	उजाड़ना; अकेलामहसूसकरना
despair	despaired	despaired	despairing	0	निराशहोना
despise	despised	despised	despising	0	घृणाकरना
destroy	destroyed	destroyed	destroying	0	नष्टकरना; मार डालना
destruct	destructed	destructed	destructing	0	तोड़फोड़करना
detach	detached	detached	detaching	0	पृथककरना; भेज देना
detail	detailed	detailed	detailing	0	व्यौरेवारवर्णनकरना
detain	detained	detained	detaining	0	रोकरखना
detect	detected	detected	detecting	0	देखपाना
deter	deterred	deterred	deterring	0	रोकना
deteriorate	deteriorated	deteriorated	deteriorating	0	बिगड़ना
determine	determined	determined	determining	0	निर्धारणकरना; निश्चयकरना
detest	detested	detested	detesting	0	घृणाकरना
dethrone	dethroned	dethroned	dethroning	0	गद्दीपरसेउतारना
detonate	detonated	detonated	detonating	0	धमाकाकरना; होना
detract	detracted	detracted	detracting	0	कलंकितहोना
devalue	devalued	devalued	devaluing	0	मूल्यकमकरना
devastate	devastated	devastated	devastating	0	उजाड़ना
develop	developed	developed	developing	0	विकसितकरना
deviate	deviated	deviated	deviating	0	मार्गसेअलगहोना
devil	deviled	deviled	deviling	0	मसालेएवंतरलपदार्थोंसेखानापकाना
devise	devised	devised	devising	0	योजनाबनाना
devote	devoted	devoted	devoting	0	समर्पित करना; वफादार
devour	devoured	devoured	devouring	0	खाजाना; जल्दी-जल्दीऔरसूक्ष्मतासेपढ़ना; बर्बादकरना
diagnose	diagnosed	diagnosed	diagnosing	0	लक्षणदेखकर{रोग}निर्णयकरना
dictate	dictated	dictated	dictating	0	आज्ञादेना
die	died	died	dying	0	मरना
differ	differed	differed	differing	0	भिन्नहोना
differentiate	differentiated	differentiated	differentiating	0	विभेदजानलेना
diffuse	diffused	diffused	diffusing	0	फैलाना; छितराना
dig	dug	dug	digging	1	खोदना
digest	digested	digested	digesting	0	पचाना
dignify	dignified	dignified	dignifying	0	प्रतिष्ठितदिखाईदेना
dike	diked	diked	diking	0	खाईना
dilute	diluted	diluted	diluting	0	पानीसेपतलाकरना
dim	dimmed	dimmed	dimming	0	धुंधलाहोना; करना
diminish	diminished	diminished	diminishing	0	घटाना
din	dinned	dinned	dinning	0	शोरगुलकरना
dine	dined	dined	dining	0	भोजनकरना
dip	dipped	dipped	dipping	0	डुबाना; कमहोना; नीचेकोआना
direct	directed	directed	directing	0	पथदिखाना
disable	disabled	disabled	disabling	0	बलहीनकरना
disagree	disagreed	disagreed	disagreeing	0	असहमत होना
disallow	disallowed	disallowed	disallowing	0	माननेसेइन्कारकरना
disappear	disappeared	disappeared	disappearing	0	अदृश्यहोना
disappoint	disappointed	disappointed	disappointing	0	निराशकरना; होना
disapprove	disapproved	disapproved	disapproving	0	अस्वीकारकरना
disarm	disarmed	disarmed	disarming	0	हथियारछीनलेना
disarrange	disarranged	disarranged	disarranging	0	अस्तव्यस्त कर देना
disassemble	disassembled	disassembled	disassembling	0	खोलना
disavow	disavowed	disavowed	disavowing	0	अस्वीकार कर देना
disband	disbanded	disbanded	disbanding	0	सेनाभंगकरना
disbar	disbared	disbared	disbaring	0	बैरिस्टरकोपदच्युतकरना
disbelieve	disbelieved	disbelieved	disbelieving	0	विश्वासनकरना
disburse	disbursed	disbursed	disbursing	0	इकट्ठाकियाहुआधनसेपैसेदेना
discard	discarded	discarded	discarding	0	फेंकदेना
discern	discerned	discerned	discerning	0	देखना; पतालगाना
discharge	discharged	discharged	discharging	0	छुड़ादेना
discipline	disciplined	disciplined	disciplining	0	अनुशासित करना
disclaim	disclaimed	disclaimed	disclaiming	0	अस्वीकार करना
disclose	disclosed	disclosed	disclosing	0	खोलना
discolour	discoloured	discoloured	discolouring	0	रंगउड़ादेना
disconcert	disconcerted	disconcerted	disconcerting	0	क्षुब्धकरदेना
disconnect	disconnected	disconnected	disconnecting	0	अलगकरना
discontinue	discontinued	discontinued	discontinuing	0	छुड़ाना
discount	discounted	discounted	discounting	0	छूटदेना
discourage	discouraged	discouraged	discouraging	0	हतोत्साहित करना
discourse	discoursed	discoursed	discoursing	0	प्रवचनदेना
discover	discovered	discovered	discovering	0	खोजना
discredit	discredited	discredited	discrediting	0	बदनामकरना
discriminate	discriminated	discriminated	discriminating	0	भेदकरना
discuss	discussed	discussed	discussing	0	चर्चाकरना
disdain	disdained	disdained	disdaining	0	अवहेलना करना
disembark	disembarked	disembarked	disembarking	0	जहाजसेउतारना
disengage	disengaged	disengaged	disengaging	0	अलगकरना
disfavour	disfavoured	disfavoured	disfavouring	0	अरुचिप्रकटकरना
disfigure	disfigured	disfigured	disfiguring	0	विरूपितकरना
disgorge	disgorged	disgorged	disgorging	0	भारीमात्रामेंबहाना
disgrace	disgraced	disgraced	disgracing	0	अपमानकरना
disguise	disguised	disguised	disguising	0	भेषबदलना
disgust	disgusted	disgusted	disgusting	0	घृणाकरना
dish	dished	dished	dishing	0	थालीलगाना
dishearten	disheartened	disheartened	disheartening	0	मनतोड़ना
dishevel	disheveled	disheveled	disheveling	0	अस्त व्यस्त कर देना
dishonour	dishonoured	dishonoured	dishonouring	0	अपमानित करना
disintegrate	disintegrated	disintegrated	disintegrating	0	अलगअलगकरना
dislike	disliked	disliked	disliking	0	पसंदनकरना
dislocate	dislocated	dislocated	dislocating	0	हड्ड़ीकीजोड़हटना; बाधाड़ालना
dislodge	dislodged	dislodged	dislodging	0	पूर्वस्थानसेहटाना
dismantle	dismantled	dismantled	dismantling	0	विघटित करना
dismay	dismayed	dismayed	dismaying	0	निराशकरना
dismember	dismembered	dismembered	dismembering	0	अंगभंगकरना
dismiss	dismissed	dismissed	dismissing	0	बरखास्तकरना
disobey	disobeyed	disobeyed	disobeying	0	आज्ञानमानना
disorganize	disorganized	disorganized	disorganizing	0	उलटापुलटाकरना
disown	disowned	disowned	disowning	0	अंगीकारनकरना
disparage	disparaged	disparaged	disparaging	0	बुराईकरना
dispatch	dispatched	dispatched	dispatching	0	किसीविशेषकार्यहेतुकुछभेजना; सूचनायाख़तआदिशीघ्रभेजना
dispel	dispeled	dispeled	dispeling	0	दूरकरना
dispense	dispensed	dispensed	dispensing	0	बाँटना
disperse	dispersed	dispersed	dispersing	0	छितराना
dispirit	dispirited	dispirited	dispiriting	0	मनतोड़ना
displace	displaced	displaced	displacing	0	अपनीजगहसेहटादेना; दूसरोंकास्थानलेना
display	displayed	displayed	displaying	0	दिखावाकरना
displease	displeased	displeased	displeasing	0	अप्रसन्नकरना
dispose	disposed	disposed	disposing	0	ठीकरखना
dispossess	dispossessed	dispossessed	dispossessing	0	स्वत्वहरणकरना
disprove	disproved	disproved	disproving	0	झूठा ठहराना
dispute	disputed	disputed	disputing	0	विवादकरना
disqualify	disqualified	disqualified	disqualifying	0	अयोग्यठहराना
disregard	disregarded	disregarded	disregarding	0	तुच्छजानना
disrupt	disrupted	disrupted	disrupting	0	तितर-बितरकरना
dissect	dissected	dissected	dissecting	0	शोधकेलिएलाशयापौधोंकीचीरफाड़करना
disseminate	disseminated	disseminated	disseminating	0	फैलाना
dissent	dissented	dissented	dissenting	0	मतभेदहोना
dissimulate	dissimulated	dissimulated	dissimulating	0	भावनाओयाविचारोंकोछिपाना
dissipate	dissipated	dissipated	dissipating	0	दूरकरना; अपव्ययकरना
dissociate	dissociated	dissociated	dissociating	0	अलग करना या हो जाना
dissolve	dissolved	dissolved	dissolving	0	गलाना; कोईव्यवस्थाकाखत्महोना
dissuade	dissuaded	dissuaded	dissuading	0	रोकना
distance	distanced	distanced	distancing	0	स्वयंकोकिसीसेदूरकरना
distil	distiled	distiled	distiling	0	स्वच्छकरना
distinguish	distinguished	distinguished	distinguishing	0	भेदनिकालना; पहचानना; अलगकरना; अपनेकोप्रमुखबनाना
distort	distorted	distorted	distorting	0	ऐंठना; सिकोड़ना; रूपबिगाड़ना
distract	distracted	distracted	distracting	0	ध्यानखींचना
distribute	distributed	distributed	distributing	0	बाँटना; वितरणकरना; विभागकरना
distrust	distrusted	distrusted	distrusting	0	अविश्वासकरना; संदेहकरना
disturb	disturbed	disturbed	disturbing	0	विघ्नडालना; शांतिभंगकरना; घबड़ाना; छेड़ना; सताना
ditto	dittoed	dittoed	dittoing	0	सम्मतहोना; एकमतहोना
dive	dived	dived	diving	1	डुबकीमारना; खोहमेंजाना
diverge	diverged	diverged	diverging	0	अलगअलगहोना[करना]
diversify	diversified	diversified	diversifying	0	भिन्नभिन्नकरना; रंगबिरंगाकरना
divert	diverted	diverted	diverting	0	फेरना
divest	divested	divested	divesting	0	उतारना; उघाड़ना; वंचितकरना; छीनना
divide	divided	divided	dividing	0	फटना; भागकरना; मित्रतातोड़ना; भिन्नमतहोना
divorce	divorced	divorced	divorcing	0	तलाकदेना; विवाहविच्छेदकरना; पृथककरना
divulge	divulged	divulged	divulging	0	प्रकटकरना; खोलदेना
do	did	done	doing	1	करना
dock	docked	docked	docking	0	घाटमेंखड़ाकरना; जहाजगोदाममेंरखना
docket	docketed	docketed	docketing	0	रजिस्टरमेंलिखना
document	documented	documented	documenting	0	लिखना; लिखितप्रमाणदेना; प्रमाणपत्रदेना
dodge	dodged	dodged	dodging	0	कतराना
dog	dogged	dogged	dogging	0	पीछेलगना
dole	doled	doled	doling	0	बाँटना
domesticate	domesticated	domesticated	domesticating	0	पालतूबनाना
dominate	dominated	dominated	dominating	0	वर्चस्वरखना; शासनकरना
domineer	domineered	domineered	domineering	0	अत्याचारकरना; कठोरतासेशासनकरना
don	donned	donned	donning	0	पहनना; ग्रहणकरना
donate	donated	donated	donating	0	दानकरना
doss	dossed	dossed	dossing	0	सोने के लिए लेटना
dot	dotted	dotted	dotting	0	बिन्दु से चिह्नित करना; जगह-जगह फैलाना
double	doubled	doubled	doubling	0	दुगना करना[होना]; दोहराहोजाना
doubt	doubted	doubted	doubting	0	संदेहकरना
douse	doused	doused	dousing	0	भिगोना
dovetail	dovetailed	dovetailed	dovetailing	0	चूलबनाना; सही तरह से करना
down	downed	downed	downing	0	नीचेगिराना
downgrade	downgraded	downgraded	downgrading	0	इज्जतउतारना
download	downloaded	downloaded	downloading	0	कम्प्यूटरमेडेटाट्रांसवरकरना
dowse	dowsed	dowsed	dowsing	0	खनिजकीखोजकरना
doze	dozed	dozed	dozing	0	ऊँघना; झपकीलेना
draft	drafted	drafted	drafting	0	मसौदाबनाना; लिखना; भर्तीकरना
drag	dragged	dragged	dragging	0	घसीटना; खींचना
drain	drained	drained	draining	0	बहजाना; निकलजाना; खालीकरना[होना]
dramatize	dramatized	dramatized	dramatizing	0	नाटककेरूपमेंपरिवर्तितकरना; नाटकीयदृश्यबनाना
drape	draped	draped	draping	0	पर्दालटकाना; ढकना; सुन्दरवस्त्रोंसेसजाना
draw	drew	drawn	drawing	1	चित्रबनाना; खींचना; [बाहर]निकालना; खींचकरनिकालना; आकर्षितकरना; निष्कर्षनिकालना; एकत्रितकरना; नम्बरयाकार्डयाटिकटउठाकरविजयीघोषितकरना; गहरीसाँसलेना
draw up	drew up	drawn up	drawing up	1	खाका तैयार करना; आकर रुकना
drawl	drawled	drawled	drawling	0	गुनगुनाते हुए धीरे बोलना
dread	dreaded	dreaded	dreading	0	सेडरना
dream	dreamed	dreamed	dreaming	1	स्वप्नदेखना
dredge	dredged	dredged	dredging	0	नदी के तल से मिटटी खींचना-खींच कर निकालना; छिड़काना-फैलाना
drench	drenched	drenched	drenching	0	भिगोना; गीला करना
dress	dressed	dressed	dressing	0	कपड़ेपहनना; सजाना; पटटी करना; साफकरना; बढ़ा चढ़ा कर कहना
dribble	dribbled	dribbled	dribbling	0	टपकनायाटपकाना; लारकागिरना; खेलमेंगेंदकोआगेकीतरफलेजाना
drift	drifted	drifted	drifting	0	बहजाना; घूमना-फिरना; प्रवाहितकरना; अपोढ़बालूरेती
drill	drilled	drilled	drilling	0	छेदकरना; अनुशासनमेंरहकरशिक्षादेना
drink	drank	drunk	drinking	1	पीना; पानकरना; मदिरापानकरना
drip	dripped	dripped	dripping	0	टपकनायाटपकाना
drive	drove	driven	driving	1	हाँकना; चलाना; लेजाना; भगाना; बाध्यकरना; ठोंकना; घुसादेना; गेंदजोरसेहिटकरना; प्रेरितकरना
drizzle	drizzled	drizzled	drizzling	0	बूंदाबांदीहोना; छिड़कना
drone	droned	droned	droning	0	आवाज़करना{मधुमक्खीजैसी}
drop	dropped	dropped	dropping	0	गिरना; चलेजाना
drown	drowned	drowned	drowning	0	डूबना[डुबाना]
drub	drubbed	drubbed	drubbing	0	ठोकना; पीटना
drug	drugged	drugged	drugging	0	दवादेना; बेहोशीकीदवादेना
drum	drummed	drummed	drumming	0	ढोलबजाना; बजाना
dry	dried	dried	drying	0	सूखना
dub	dubbed	dubbed	dubbing	0	उपाधिदेना
duck	ducked	ducked	ducking	0	झुकना; डुबकीमारना
duel	dueled	dueled	dueling	0	द्वंदयुद्धकरना
dull	dulled	dulled	dulling	0	सुस्तकरना
dumbfound	dumbfounded	dumbfounded	dumbfounding	0	हतप्रभहोना
dump	dumped	dumped	dumping	0	पटकना
dun	dunned	dunned	dunning	0	तकाज़ाकरना
dupe	duped	duped	duping	0	ठगना; धोखादेना
duplicate	duplicated	duplicated	duplicating	0	प्रतिलिपिबनाना
dust	dusted	dusted	dusting	0	धूलझाड़ना; छिड़कना
dwell	dwelt	dwelt	dwelling	1	निवास करना; पर देर तक बोलना
dwindle	dwindled	dwindled	dwindling	0	क्षीण हो जाना
dye	dyed	dyed	dyeing	0	रंगना
earmark	earmarked	earmarked	earmarking	0	अलगसेरखना{किसीउद्देश्यविशेषकेलिए}
earn	earned	earned	earning	0	कमाना
earth	earthed	earthed	earthing	0	पृथ्वीमेंगाड़देना
ease	eased	eased	easing	0	आरामदेना; तनावकमकरना; मूल्यकमहोना
eat	ate	eaten	eating	1	खाना
eavesdrop	eavesdroped	eavesdroped	eavesdroping	0	गुप्तवार्ताकोसुनना
ebb	ebbed	ebbed	ebbing	0	बहजाना; कमहोना
echo	echoed	echoed	echoing	0	प्रतिध्वनितहोना
eclipse	eclipsed	eclipsed	eclipsing	0	ग्रहणलगाना
economize	economized	economized	economizing	0	कमखर्चेमेंकरना
eddy	eddied	eddied	eddying	0	चक्करखाना
edge	edged	edged	edging	0	किनारालगाना
edify	edified	edified	edifying	0	आध्यात्मिकउपदेशदेना
edit	edited	edited	editing	0	संपादनकरना
educate	educated	educated	educating	0	शिक्षाप्रदानकरना
efface	effaced	effaced	effacing	0	मिटाना
effect	effected	effected	effecting	0	पूराकरना
eject	ejected	ejected	ejecting	0	बलपूर्वकबाहरहोना[करना]
eke	eked	eked	eking	0	खींचलेना; बढ़ाना
elaborate	elaborated	elaborated	elaborating	0	विस्तारकरना
elapse	elapsed	elapsed	elapsing	0	बीतना; व्यतीतहोना; गुजरजाना; चलाजाना
elate	elated	elated	elating	0	प्रफुल्लितकरना[होना]
elect	elected	elected	electing	0	निर्वाचनकरना; चुनना
electrify	electrified	electrified	electrifying	0	बिजलीकीशक्तिपहुँचाना
electrocute	electrocuted	electrocuted	electrocuting	0	बिजलीद्वाराअपराधीकोमृत्युदण्डदेना
electroplated	electroplateded	electroplateded	electroplateding	0	बिजलीद्वारामुलम्माचढाना
elevate	elevated	elevated	elevating	0	ऊचाँउठाना; बौद्धिकवनैतिकस्तरपरउठाना
elicit	elicited	elicited	eliciting	0	निकालना
elided	elideded	elideded	elideding	0	स्वरकालोपहोना
eliminate	eliminated	eliminated	eliminating	0	हटाना
elongate	elongated	elongated	elongating	0	लंबाकरना; तानना; बड़ाना
elude	eluded	eluded	eluding	0	हाथनआना; धोखादेकरनिकलजाना; दृष्टिबचाकरचलाजाना
